,id,title,review,score,sentiment
159,17998582,히트맨,재밌어요 ,10.0,1
160,17998581,반지의 제왕: 왕의 귀환,두번 다신 없을 명작,10.0,1
161,17998579,1987,오랜만에 다시 봤습니다 볼때마다 영화의 퀄리티와 연출이 보는내내 지루하지 않게하고 저절로 몰입하게됩니다,10.0,1
162,17998578,룩 어웨이,흔하디 흔한 스토리인데 재미가 없습니다감상포인트는 솔직히 없는데 그걸 안하면 등록이 안되네요,1.0,0
163,17998577,내 사랑,모디 루이스욕심없는 그림같이 아름다운 인생감동,10.0,1
164,17998575,문폴,투모로우  라는 느낌보다는 전 개인적으로 인디펜던스 데이아마겟돈 짬뽕시킨 영화 라는 생각만 들었네요,4.0,0
165,17998574,스파이더맨 2,편은 제작비가 딸렸나 허접해서 별로였는데 편은 액션씬도 스토리도 잘만들었네 이래서 명작이라는거구나,10.0,1
166,17998573,더 배트맨,너무 밝은 영화만 보다다 간만에 어둡고 묵직한 영화를 봐서 좋았네요 니들러만 좀 나이든 베테랑 연기자로 했으면 좋았을텐데 너무 어리게 생긴 사람이 해서 좀 무거움이 덜해서 아쉬웠네요,10.0,1
167,17998572,어카운턴트,재밌어요약간 왜 웃기죠  만나보니 동생,10.0,1
168,17998571,아워 바디,주인공이 공무원시험에 떨어진 이유를 후반으로 갈수록 잘 알려주는 영화,6.0,0
169,17998569,말모이,보면서 울어버렸을 정도로 감동 받았습니다그 시절에 언어를 지킬정도로 자신의 목숨을 바쳐 하셨다는걸 보고 나는 그 시절에 할수 있을까라는 생각이 들었습니다언어를 지켜주셔서 감사합니다,10.0,1
170,17998568,문폴,재난 영화인 줄 알고 보러갔는데 아니네요중반부터 좀 황당하게 전개되는데 그래도 쏘쏘 하게 보다가 후반엔 이게뭐람 하게 되는영화,2.0,0
171,17998567,더 배트맨,너무긴데다가 지루해서 중간에 잤다,1.0,0
172,17998566,시간위의 집,그럭저럭 인터스텔라 짜집기 같고 아들 친구 나이가 이상함 대때 애를 낳았나,5.0,0
173,17998565,1987,현대 어떤 주의의 가장 아름다운 순간,10.0,1
174,17998563,항거:유관순 이야기,점이 아깝지 않고 더 높이 드리고싶네요역사를 좋아하는 사람으로서 류관순 열사님을 가장 존경했었는데 이런 영화가 있다는걸 보고 감동먹으면서 보면서 울어버렸습니다 이런 좋은 영화 만들어주셔서 감사하다는 말씀 드리고 싶어요 류관순 열사님 포함 모든 독립 운동가 여러분 수고많으셨고 감사합니다,10.0,1
175,17998562,문폴,요점만 알려준다영화 시작하고 시간 뒤에 입장해라그럼 당신의 시간을 번거다 그리고 좀 보다가 안정을 취하기위해 눈을 감아라그리고 마지막 분정도만 봐도 볼거 다 보고 내용 다 이해된다,2.0,0
176,17998561,스펜서,여운이 깊었던 영화 다이에나가 겪은 섭식 장애와 왕실 안에서 인간관계의 마찰 을 잘 표현한 연기가 감동깊었다,10.0,1
177,17998560,킹스맨: 퍼스트 에이전트,킹스맨 중 가장 좋았는데 다들 평이 약하네요,9.0,1
178,17998559,더 배트맨,년대 느와르 좋아하시면 강력추천 마블 히어로를 기대하시면 비추천,8.0,1
179,17998558,싱크홀,역시 차승원 오랜만에 크게 웃음요,10.0,1
180,17998557,이상한 나라의 수학자,역시 믿고 보는 최민식 배우님의 연기보는내내 지루함없이 재밌었고 왠지 마음이 따뜻해지는 좋은 영화였습니다,10.0,1
181,17998555,애덤 프로젝트,스토리가 어느 정도 예상 가는 스토리긴 합니다 하지만 그 속에서 감동적인 부분이 좀 있어요 킬링 타임용으로 제격일듯 합니다가족들과 같이 볼 만해요 영화 좋아하시면 한 번 도전해보세용 ,8.0,1
182,17998554,벼랑 위의 포뇨,귀여워뇨 사랑스러워뇨 포뇨,10.0,1
183,17998553,문폴,예고편보고 낚였슴너무 실망,1.0,0
184,17998552,스펜서,다이아나가 받는 정신적 고통을 간접경험하게 하는 영화 스튜어트의 연기는 기대보다 너무 연기하는 느낌과 허세끼가 느껴져 실망스럽던,5.0,0
185,17998551,강철비2: 정상회담,미국 대통령이 ㅈ만한 나라에 납치 ㅃㄱㅇ 희망사항 영화인가ㅋㅋ,1.0,0
186,17998549,캐슬 폴스: 머니 게임,감독 돌프 룬드그렌,6.0,0
187,17998548,스파이더맨: 뉴 유니버스,노래랑 영상미 진짜 최고,8.0,1
188,17998547,거룩한 계보,년이지나도명작번은넘게본듯남자라면끝나면소주한잔생각날듯,10.0,1
189,17998546,클로이,슬프고 아름답고 안타깝다,10.0,1
190,17998545,문폴,아주 오랜만에 푹잤습니다,1.0,0
191,17998544,더 배트맨,세시간이 지루할틈없었다제발 후속작 나와주라ㅠㅠ,10.0,1
192,17998543,스파이더맨: 노 웨이 홈,마블은 정말 최고야최고의영화다,10.0,1
193,17998542,자유 처녀,김기영이 애마부인 안소영을 데리고 찍은 평범한 영화,7.0,0
194,17998541,더 배트맨,액션이 묵직합니다 히어로무비가 아닌 느와르 탐정 영화를 보는 것 같습니다 단서를 풀어내는 과정을 다시 한 번 보고 싶습니다,8.0,1
195,17998540,부탁 하나만 들어줘,내가 좋아하는 여배우들이라 잼있게 봤네요 스테파니 랩할때 넘 귀여움ㅋㅋ,8.0,1
196,17998539,스파이더맨: 노 웨이 홈,결론은 오지랍 부리다가 잣된다,8.0,1
197,17998538,해적: 도깨비 깃발,정말 별로다 하는 영화들도 재밌게 보는편인데 이 영화는 진짜 스토리 개연성을 참고 봐도 이 대본을 받아들고 출연하겠다고 했던 배우들까지 이해가 안갈정도,1.0,0
198,17998537,스파이더맨: 노 웨이 홈,도 좋고 화려하고 연출도 좋고 다 좋은데 왜 옛날 스파이더맨이 그리울까,6.0,0
199,17998536,극장판 귀멸의 칼날: 무한열차편,영상미는 좋은데 귀멸은 애니회사한테 절해야된다 진짜 작품성에 비해 거품 너무심함,6.0,0
200,17998535,문폴,중국 중국중국,2.0,0
201,17998534,더 배트맨,와 너무 길다 중간에 나가고 싶었음,8.0,1
202,17998533,사이드웨이,전형적인 미국 남자들의 소소하게 사는 이야기,6.0,0
203,17998532,레지던트 이블: 라쿤시티,좀비물도 에일리언도 아닌것이하,5.0,0
204,17998530,노인을 위한 나라는 없다,메시지는 읽어내지 못 했다 다만 하비에르 바르뎀에게 압도되어 버렸다,8.0,1
205,17998531,애덤 프로젝트,기대안하고 봤는데 넷플릭스 영화중에서 제일 재밌게봤네요또 미래를 표현한 것도 재밌었습니다 가 나왔으면 하는 바램이네요,10.0,1
206,17998529,더 배트맨,로버트 패틴슨의 배트맨이 또 보고싶다,8.0,1
207,17998528,애마부인 6,코미디 영화다,4.0,0
208,17998527,폭격,지금껏 영화를 보고 이런 슬픔을 느껴본적이 없었다,10.0,1
209,17998526,오필리아,너무 아름다운 영상미에 너무 슬픈 이야기 클라이막스는 너무 벅찼다,10.0,1
210,17998525,밥정,늦게나마 이 영화를 보게 되어서 정말 다행입니다 자연의 냄새 계절의 냄새 음식의 냄새 정의 냄새 아름다운 인연 그 끝은 잠시 안녕 일뿐 또다시 만나게 될 것만 같은 아름다운 사람 냄새 나는 영화입니다 너무 좋은 영화이고 많은 이들이 보면 좋겠습니다,10.0,1
211,17998524,더 배트맨,눈뽕과 오케스트라 콜라보였다 바이,2.0,0
212,17998523,기적,왜 이제서야 봤는지강추합니다,10.0,1
213,17998522,7번째 내가 죽던 날,이 재미난 소재로 이런결말을 내버린 영화를 만들수 있는게 놀랍다 하루의 소중함이라는 메세지를 주려고 하는건 알겠는데 그게 왜 이런식으로 끝나야하는데 얘가 왜 그하루에 갖혀있고 그런 이유도 없고  평점도 지나치게 높다 진짜 내가 하루를 반복한다면 이영화는 안볼꺼다,1.0,0
214,17998521,해적: 도깨비 깃발,편을 기대하고 봤다가 실망했어요 모든면에서요,2.0,0
215,17998520,늑대와 춤을,대때 보고 내 인생 영화가 됨,10.0,1
216,17998519,낙원의 밤,시작은 비장한데 왜,4.0,0
217,17998518,이상한 나라의 수학자,연기자며 내용이며 너무 멋있고 나 자신을 반성하게 됩니다,10.0,1
218,17998517,애덤 프로젝트,터미네이터 순한맛 버젼,8.0,1
219,17998516,악녀,연기도 잘하고 예쁘고 재밌게 잘 봤네요,10.0,1
220,17998515,그곳에서만 빛난다,인생에 있어서 사람이 얼마나 중요한지,10.0,1
221,17998514,이벤트 호라이즌,무난할 거라 생각됐지만 결말은 다소 충격이었다 이 영화가 년도에 만들어 졌다는 것 또한,7.0,0
222,17998513,조디악,시간분 짜리 영화인것도 있지만중간이 좀 지루함 살인 사건도 초반에만 조금 나오고 중반 이후에는 추리하고 해석 하는 과정이 넘길어서 좀 돌려봤음,6.0,0
223,17998512,이상한 나라의 수학자,무난하게 가족들과 볼 수 있는 영화였습니다,7.0,0
224,17998511,이상한 나라의 수학자,노력하는 사람이 두번째로 지친다 그리고 용기있는 사람이 마지막까지 남는다  오늘 안되면 내일 다시   이게 너무 좋았어요,9.0,1
225,17998510,애덤 프로젝트,스토리는 빈곳이 많고 앞뒤말이 안맞는게 많지만 아버지와의 재회가 감동적이에요,6.0,0
226,17998509,비바리움,양철북인줄 알았다 차원 세계 그리는 척 차원보다도 못하다 현대 사회를 납작하고 초현실적으로 그렸다는데 글쎄 장르는왜 지 초등학생한테서 나온 발상 정도,2.0,0
227,17998508,이상한 나라의 수학자,신파없이 담백한 연출 돋보이는 캐릭터들의 연기 스카이캐슬  뷰티플마인드,9.0,1
228,17998507,임신한 나무와 도깨비,페미,1.0,0
229,17998506,맨 인 더 다크 2 ,맨인더다크 영화 특성을 잘살리지 못했고편에 비해 너무 재미도없고 긴장감도 없이잔인하고 폭력적이기만함,2.0,0
230,17998505,레벤느망,현실적이라 좋은 영화였어요,9.0,1
231,17998503,트라이앵글,심오한 내용이지만 교훈은 확실하다 주변사람들이나 가족들에게 살아있을때 잘해주자 떠날때 미련을 남기지말자 주인공도 차 사고로 죽기전에 아들에게 제대로 못 해준게 한으로 남아서 그렇게 시시껄렁한 저주에 걸린거 이걸 본인도 인정하고 제스가 편하게 저 세상으로 떠났으면 좋겠다 미터기는 켜놓고 있을테니까 꼭 돌아오라는 마지막 택시기사 말처럼,10.0,1
232,17998502,애덤 프로젝트,여운이 남을만한 영화였습니다,10.0,1
233,17998500,해적: 도깨비 깃발,한효주가 못하는 연기도 있다는 거 강의 때 자료로 쓸게요,2.0,0
234,17998497,라스트 사무라이,영상 촬영미 연기가 어울려진 걸작인데 일본 근대화 이야기다보니 국내에서 과소평가 받은 작품,10.0,1
235,17998496,진링의 13소녀,관객이 저 정도면 필름값도 안 나오겠네,9.0,1
236,17998495,메리 미,로코에 계약 결혼은 무조건 재밌지,7.0,0
237,17998494,더 배트맨,연출이 미쳤다 카메라 구도 배역을 맡은 배우들의 존재감 영화가 보여주는 심연 그 자체 액션씬에서 나오는 폭발과 현실적인 어려움을 헤쳐나가는 배트맨 완벽합니다,10.0,1
238,17998493,작은 아씨들,어릴적 읽고 마음에 깊이 남아 여러번봤던 책 작은아씨들 평이 너무 좋아 보게되었다 하지만 나만 그런가 영화속 조는 내 마음에 남아있는 그대로였지만 금발머리에 인형같이 귀엽고 떽떽거리지만 사랑스러워야했던 에이미는 조보다 더 성숙한 모습에 덩치는 젤 큰것같은데 자매중 막내아닌가 그리고 키가 크고 준수하며 수줍음이 많지만 조에게 만큼은 장난꾸러기여야했던 로리는 왜이렇게 마르고 툭치면 넘어갈것같은 비쥬얼인지 이 두가지가 실망스러운데 그게 너무 크다 ㅠ,6.0,0
239,17998492,인 디 에어,효율성 효율성 효율성 자본주의가 외치는  구호 속 나는 지금 어디에 있는가,10.0,1
240,17998491,싱크홀,씨지최악 연출최악 스토리도 별로 연기자들 연기만 좋았음,1.0,0
241,17998490,그녀가 사라졌다,마지막 진짜 루시를 가족에게 소개해주는 자리는 감동적이었음,8.0,1
242,17998489,기적,감독이 눈물샘 버튼이 뭔지 아주 잘 알고만든영화다 분명 뻔히 눈물 자극점인거 아는데도 이미 눈물 줄줄줄 나고있다,8.0,1
243,17998488,도쿄 리벤저스,잠이나 잘걸,1.0,0
244,17998487,더 배트맨,스토리가 조금 아쉽지만 그래도 볼만한듯,8.0,1
245,17998486,언차티드,기대 안하고 봤는데 생각 이상으로 재밌어서 시간 가는 줄 몰랐음 ㅋㅋㅋ 액션 볼거리 많음,10.0,1
246,17998485,맨 인 더 다크,어야 할 발암년이 끝까지 살아남는게 짜증 설정도 어거지 현관앞에 벗어둔 신발 냄새는 맡는 개코영감이 낯선이들의 체취는 못 맡음 특히나 여자는 화장품냄새 당연날텐데,5.0,0
247,17998484,맨 인 더 다크 2 ,쓰레기영화 주인공의 화려한 액션 기대ㄴㄴ초반 긴장감을 한방에 묵살해버리는 개연성없는 스토리와 잔인하기만 하고 영끌해도 턱없이 부족한 감동 포인트 시간은 금입니다 개똥보다 못한 영화에 귀한 시간 낭비 하지마세요,1.0,0
248,17998483,레벤느망,영화보면서 고통스러웠다 하지만 피할수없는 이야기,10.0,1
249,17998482,협상,처음에 보고 이번에 또 생각나서 보는데 잼께봣네여,10.0,1
250,17998481,싱크홀,아들과 봤는데울고 웃고재밌었음 볼 만한 영화야,10.0,1
251,17998480,모럴센스,누구나 가질 수 있는 판타지를 잘 표현했고 그러한 판타지로 겪을 고충도 잘 풀어나갔다 하지만 영화로써 끝 마무리가 매끄럽지 못했다 특히 손가락질 받은 인물들이 곤란에 처한 연출을 하며 억지로 끼워넣는 듯한 느낌이 너무 셌다,4.0,0
252,17998479,언차티드,원작을 바라던 사람은 실망할 듯 별개의 이야기로 생각하면 그냥저냥,6.0,0
253,17998478,강릉,볼만하네 ㅎㅎ 의외로역시 칼은 아무때나 쓰면 안되지,8.0,1
